TXN_ID,Product,Store,Date,Revenue,Quantity
APPLE_WEB_00946,Vision Pro,Paris-Opera,2024-01-11,2677.5752770936037,1.0
APPLE_WEB_00947,iPhone 15 Pro,Tokyo-Ginza,2024-01-28,1948.9251332633196,2.0
APPLE_WEB_00948,Vision Pro,Paris-Opera,2024-04-06,5756.285787240622,2.0
APPLE_WEB_00949,AirPods Max,Paris-Opera,2024-06-06,334.9227298781608,1.0
APPLE_WEB_00952,MacBook Air M3,London-RegentSt,2024-06-17,2590.759649115349,1.0
APPLE_WEB_00953,iPhone 15 Pro,NYC-FifthAve,2024-02-21,4314.177386792315,2.0
APPLE_WEB_00954,iPad Pro,Paris-Opera,2024-05-24,2898.344116789755,2.0
APPLE_WEB_00955,AirPods Max,NYC-FifthAve,2024-06-26,326.36507880887905,1.0
APPLE_WEB_00956,Apple Watch Ultra,London-RegentSt,2024-02-05,521.530353399146,1.0
APPLE_WEB_00957,Apple Watch Ultra,London-RegentSt,2024-04-30,4830.361308290308,2.0
APPLE_WEB_00958,AirPods Max,Paris-Opera,2024-01-31,3090.452371802122,1.0
APPLE_WEB_00960,Apple Watch Ultra,Paris-Opera,2024-03-06,1611.1963698600139,2.0
APPLE_WEB_00962,Vision Pro,Paris-Opera,2024-03-10,3401.0686411675647,1.0
APPLE_WEB_00965,iPad Pro,NYC-FifthAve,2024-01-29,6880.193375005701,2.0
APPLE_WEB_00966,Vision Pro,Paris-Opera,2024-04-26,2627.3948327349644,2.0
APPLE_WEB_00967,MacBook Air M3,Sydney-GeorgeSt,2024-06-14,2149.184040649875,1.0
APPLE_WEB_00968,iPad Pro,Paris-Opera,2024-01-11,5888.410854115818,2.0
APPLE_WEB_00969,Apple Watch Ultra,London-RegentSt,2024-01-22,1020.2700221684329,1.0
APPLE_WEB_00972,iPad Pro,Sydney-GeorgeSt,2024-02-11,399.68225933470364,2.0
APPLE_WEB_00973,iPad Pro,Tokyo-Ginza,2024-06-05,1958.9037068797575,1.0
APPLE_WEB_00977,iPhone 15 Pro,Sydney-GeorgeSt,2024-03-17,3087.97293828582,1.0
APPLE_WEB_00979,iPhone 15 Pro,NYC-FifthAve,2024-04-19,565.2439645740277,2.0
APPLE_WEB_00983,iPad Pro,Tokyo-Ginza,2024-04-01,4789.907338263268,2.0
APPLE_WEB_00986,MacBook Air M3,London-RegentSt,2024-04-27,1854.8677188639163,2.0
APPLE_WEB_00988,AirPods Max,Tokyo-Ginza,2024-05-26,3203.7272572163447,2.0
APPLE_WEB_00989,iPhone 15 Pro,NYC-FifthAve,2024-06-20,3075.415716041962,1.0
APPLE_WEB_00990,Apple Watch Ultra,London-RegentSt,2024-01-19,2621.7313654616746,1.0
APPLE_WEB_00991,Apple Watch Ultra,Tokyo-Ginza,2024-02-02,1047.8326814430734,1.0
APPLE_WEB_00992,iPad Pro,London-RegentSt,2024-02-06,716.1400407827809,2.0
APPLE_WEB_00993,Vision Pro,Sydney-GeorgeSt,2024-02-07,2327.167123729799,1.0
APPLE_WEB_00994,Apple Watch Ultra,Tokyo-Ginza,2024-01-28,2045.0211013875428,1.0
APPLE_WEB_00995,AirPods Max,London-RegentSt,2024-03-25,577.243022317698,1.0
APPLE_WEB_00998,MacBook Air M3,Paris-Opera,2024-02-14,3437.5265048742795,2.0
APPLE_WEB_01002,MacBook Air M3,NYC-FifthAve,2024-01-28,3202.3037987527637,1.0
APPLE_WEB_01003,AirPods Max,NYC-FifthAve,2024-03-15,2408.3638009992965,2.0
APPLE_WEB_01004,AirPods Max,Tokyo-Ginza,2024-03-06,436.71066457553866,1.0
APPLE_WEB_01006,Apple Watch Ultra,NYC-FifthAve,2024-06-21,6300.913198081129,2.0
APPLE_WEB_01008,iPad Pro,London-RegentSt,2024-05-08,2656.027968441466,1.0
APPLE_WEB_01009,iPhone 15 Pro,London-RegentSt,2024-05-25,1034.8479626517678,1.0
APPLE_WEB_01010,iPad Pro,NYC-FifthAve,2024-03-10,2130.9466989601533,1.0
APPLE_WEB_01011,Apple Watch Ultra,Paris-Opera,2024-01-18,2565.751413487384,1.0
APPLE_WEB_01014,Apple Watch Ultra,Sydney-GeorgeSt,2024-04-02,5702.018106675173,2.0
APPLE_WEB_01015,Vision Pro,Tokyo-Ginza,2024-04-14,5218.0870069404045,2.0
APPLE_WEB_01016,AirPods Max,Sydney-GeorgeSt,2024-04-08,6306.379735705438,2.0
APPLE_WEB_01017,MacBook Air M3,Sydney-GeorgeSt,2024-01-12,6048.413246540217,2.0
APPLE_WEB_01021,AirPods Max,NYC-FifthAve,2024-05-09,2910.5629653565666,2.0
APPLE_WEB_01022,MacBook Air M3,Tokyo-Ginza,2024-03-10,2066.9541325562054,1.0
APPLE_WEB_01023,Vision Pro,Tokyo-Ginza,2024-03-09,1569.5621999217421,1.0
APPLE_WEB_01024,Apple Watch Ultra,NYC-FifthAve,2024-03-02,151.96553192343177,1.0
APPLE_WEB_01025,iPad Pro,NYC-FifthAve,2024-01-14,5321.619950279189,2.0
APPLE_WEB_01027,iPad Pro,Paris-Opera,2024-03-20,5733.513481014657,2.0
APPLE_WEB_01028,MacBook Air M3,Tokyo-Ginza,2024-01-07,3937.52461450266,2.0
APPLE_WEB_01030,MacBook Air M3,Tokyo-Ginza,2024-06-22,1234.8994438316581,1.0
APPLE_WEB_01031,Vision Pro,Tokyo-Ginza,2024-05-10,533.2414136333682,1.0
APPLE_WEB_01038,iPad Pro,Sydney-GeorgeSt,2024-06-24,3702.9059234192337,2.0
APPLE_WEB_01040,MacBook Air M3,Paris-Opera,2024-01-24,2704.5043443220948,2.0
APPLE_WEB_01042,Vision Pro,Tokyo-Ginza,2024-03-19,3035.6132299433425,1.0
APPLE_WEB_01043,Vision Pro,Sydney-GeorgeSt,2024-04-05,6077.886260407838,2.0
APPLE_WEB_01044,Vision Pro,Paris-Opera,2024-03-19,1963.1472257413952,1.0
APPLE_WEB_01045,iPhone 15 Pro,Sydney-GeorgeSt,2024-06-07,1414.5595140193805,2.0
APPLE_WEB_01046,AirPods Max,NYC-FifthAve,2024-05-09,683.495588061694,2.0
APPLE_WEB_01047,AirPods Max,Sydney-GeorgeSt,2024-03-24,3058.1192694484043,1.0
APPLE_WEB_01048,iPhone 15 Pro,London-RegentSt,2024-02-19,2884.3907848861186,1.0
APPLE_WEB_01049,AirPods Max,Paris-Opera,2024-05-09,1672.5564378876372,1.0
APPLE_WEB_01050,Apple Watch Ultra,Sydney-GeorgeSt,2024-03-09,2420.559618133946,2.0
APPLE_WEB_01051,MacBook Air M3,NYC-FifthAve,2024-06-18,1291.7067505457878,1.0
APPLE_WEB_01052,AirPods Max,London-RegentSt,2024-01-22,3990.7699898713104,2.0
APPLE_WEB_01053,iPhone 15 Pro,NYC-FifthAve,2024-03-11,2598.7354613082703,1.0
APPLE_WEB_01054,iPad Pro,Tokyo-Ginza,2024-03-22,530.5040646266823,1.0
APPLE_WEB_01056,MacBook Air M3,London-RegentSt,2024-03-27,6959.786240101718,2.0
APPLE_WEB_01058,MacBook Air M3,NYC-FifthAve,2024-06-18,1625.8980811800952,1.0
APPLE_WEB_01061,iPad Pro,NYC-FifthAve,2024-03-18,3037.048466132033,1.0
APPLE_WEB_01065,iPhone 15 Pro,Tokyo-Ginza,2024-06-05,6161.599194499289,2.0
APPLE_WEB_01066,MacBook Air M3,London-RegentSt,2024-04-21,488.9183724879654,1.0
APPLE_WEB_01068,AirPods Max,London-RegentSt,2024-02-04,1084.758701915749,1.0
APPLE_WEB_01069,iPad Pro,NYC-FifthAve,2024-06-13,2896.6130208662034,1.0
APPLE_WEB_01070,Vision Pro,Sydney-GeorgeSt,2024-05-02,1922.5182655253557,2.0
APPLE_WEB_01071,iPad Pro,London-RegentSt,2024-04-09,844.4026124231527,1.0
APPLE_WEB_01072,Apple Watch Ultra,Sydney-GeorgeSt,2024-06-20,2891.1358103755633,1.0
APPLE_WEB_01076,AirPods Max,London-RegentSt,2024-01-23,872.1146126505038,1.0
APPLE_WEB_01078,MacBook Air M3,Sydney-GeorgeSt,2024-03-09,3003.361913589939,1.0
APPLE_WEB_01080,MacBook Air M3,Sydney-GeorgeSt,2024-03-27,1283.5319490735142,1.0
APPLE_WEB_01081,MacBook Air M3,London-RegentSt,2024-01-03,3290.2761503446022,1.0
APPLE_WEB_01082,Vision Pro,Paris-Opera,2024-01-14,361.65447739133344,1.0
APPLE_WEB_01083,AirPods Max,Paris-Opera,2024-06-06,4431.1926181982135,2.0
APPLE_WEB_01088,AirPods Max,Tokyo-Ginza,2024-06-24,6011.631659863095,2.0
APPLE_WEB_01089,iPhone 15 Pro,NYC-FifthAve,2024-04-19,1620.4869507783249,2.0
APPLE_WEB_01091,iPad Pro,London-RegentSt,2024-04-03,504.71350801669513,1.0
APPLE_WEB_01092,AirPods Max,London-RegentSt,2024-05-31,1971.3023827039406,1.0
APPLE_WEB_01093,MacBook Air M3,Sydney-GeorgeSt,2024-04-10,787.6934612415076,1.0
APPLE_WEB_01094,iPad Pro,London-RegentSt,2024-05-11,2765.8343984499184,2.0
APPLE_WEB_01095,AirPods Max,NYC-FifthAve,2024-04-17,2094.14076503617,1.0
APPLE_WEB_01096,Apple Watch Ultra,London-RegentSt,2024-01-19,3622.6009017105766,2.0
APPLE_WEB_01097,MacBook Air M3,NYC-FifthAve,2024-04-01,3114.210608334424,2.0
APPLE_WEB_01098,iPhone 15 Pro,Tokyo-Ginza,2024-02-11,3554.186219028169,2.0
APPLE_WEB_01099,iPad Pro,Tokyo-Ginza,2024-03-03,2697.5283588021425,1.0
APPLE_WEB_01100,AirPods Max,Paris-Opera,2024-02-21,5976.699759498224,2.0
APPLE_WEB_01101,Vision Pro,Sydney-GeorgeSt,2024-05-23,4458.437914478367,2.0
APPLE_WEB_01104,iPhone 15 Pro,London-RegentSt,2024-06-09,1967.995414899897,1.0
APPLE_WEB_01105,MacBook Air M3,Sydney-GeorgeSt,2024-03-08,1411.223954111531,1.0
APPLE_WEB_01106,MacBook Air M3,Paris-Opera,2024-02-18,4390.643880834341,2.0
APPLE_WEB_01107,Apple Watch Ultra,London-RegentSt,2024-05-05,3868.1765339602516,2.0
APPLE_WEB_01108,MacBook Air M3,London-RegentSt,2024-06-16,1850.9714040618592,1.0
APPLE_WEB_01111,MacBook Air M3,Tokyo-Ginza,2024-01-16,5446.092238056767,2.0
APPLE_WEB_01113,iPad Pro,Tokyo-Ginza,2024-04-26,5933.800253138868,2.0
APPLE_WEB_01115,AirPods Max,Sydney-GeorgeSt,2024-05-01,741.7254900618316,1.0
APPLE_WEB_01116,AirPods Max,London-RegentSt,2024-01-17,1060.7780518090676,2.0
APPLE_WEB_01117,AirPods Max,London-RegentSt,2024-03-12,1214.3675936096092,1.0
APPLE_WEB_01118,Vision Pro,Paris-Opera,2024-01-10,2322.245558411103,2.0
APPLE_WEB_01119,iPhone 15 Pro,London-RegentSt,2024-01-10,441.44891243060954,1.0
APPLE_WEB_01120,Apple Watch Ultra,Paris-Opera,2024-01-01,5595.347522383215,2.0
APPLE_WEB_01121,MacBook Air M3,Paris-Opera,2024-04-30,689.2804632784912,1.0
APPLE_WEB_01122,Vision Pro,London-RegentSt,2024-03-14,1094.4836583908595,2.0
APPLE_WEB_01123,iPhone 15 Pro,Paris-Opera,2024-05-06,2471.31826741592,2.0
APPLE_WEB_01124,MacBook Air M3,Paris-Opera,2024-02-22,1910.5727554438588,1.0
APPLE_WEB_01125,AirPods Max,Paris-Opera,2024-04-15,5684.875438208939,2.0
APPLE_WEB_01126,Apple Watch Ultra,Sydney-GeorgeSt,2024-03-26,6027.44724477985,2.0
APPLE_WEB_01130,Vision Pro,NYC-FifthAve,2024-03-25,3406.1948843940304,1.0
APPLE_WEB_01131,Apple Watch Ultra,Paris-Opera,2024-02-26,3516.7770936198576,2.0
APPLE_WEB_01132,MacBook Air M3,London-RegentSt,2024-06-28,1027.958314106008,2.0
APPLE_WEB_01133,Vision Pro,Paris-Opera,2024-02-26,1700.2735587488053,1.0
APPLE_WEB_01135,Vision Pro,Sydney-GeorgeSt,2024-04-23,527.0778694796832,2.0
APPLE_WEB_01137,MacBook Air M3,London-RegentSt,2024-05-18,928.5940682037817,2.0
APPLE_WEB_01138,Apple Watch Ultra,NYC-FifthAve,2024-02-09,6088.579209790155,2.0
APPLE_WEB_01139,iPad Pro,London-RegentSt,2024-01-19,4509.392631963463,2.0
APPLE_WEB_01140,iPhone 15 Pro,Sydney-GeorgeSt,2024-02-03,1402.1770173876507,2.0
APPLE_WEB_01142,MacBook Air M3,Tokyo-Ginza,2024-04-13,2397.200849187946,2.0
APPLE_WEB_01143,MacBook Air M3,Paris-Opera,2024-04-17,2662.4675544916363,1.0
APPLE_WEB_01144,MacBook Air M3,Sydney-GeorgeSt,2024-05-06,6058.901118857086,2.0
APPLE_WEB_01146,MacBook Air M3,Tokyo-Ginza,2024-01-05,2997.247456508886,2.0
APPLE_WEB_01148,Apple Watch Ultra,Tokyo-Ginza,2024-06-08,3191.745297305826,1.0
APPLE_WEB_01149,AirPods Max,London-RegentSt,2024-04-17,1386.0094458603282,1.0
APPLE_WEB_01150,iPad Pro,Sydney-GeorgeSt,2024-06-16,6967.743924426939,2.0
APPLE_WEB_01152,Apple Watch Ultra,NYC-FifthAve,2024-04-10,245.03350989207007,1.0
APPLE_WEB_01153,AirPods Max,Tokyo-Ginza,2024-01-28,3886.5673081608934,2.0
APPLE_WEB_01154,MacBook Air M3,Sydney-GeorgeSt,2024-04-15,6562.558860360963,2.0
APPLE_WEB_01156,Vision Pro,NYC-FifthAve,2024-06-19,3241.7505025423293,1.0
APPLE_WEB_01157,Apple Watch Ultra,London-RegentSt,2024-02-20,687.9753091492496,2.0
APPLE_WEB_01158,Apple Watch Ultra,NYC-FifthAve,2024-02-05,6883.061968198684,2.0
APPLE_WEB_01159,MacBook Air M3,Sydney-GeorgeSt,2024-03-01,2831.201367685956,1.0
APPLE_WEB_01161,Apple Watch Ultra,London-RegentSt,2024-01-28,4357.34467940585,2.0
APPLE_WEB_01162,iPhone 15 Pro,London-RegentSt,2024-06-15,2279.5241389684666,2.0
APPLE_WEB_01163,Vision Pro,London-RegentSt,2024-06-22,3343.795366104025,1.0
APPLE_WEB_01165,Vision Pro,NYC-FifthAve,2024-05-09,1080.397621290127,1.0
APPLE_WEB_01166,iPad Pro,Tokyo-Ginza,2024-02-17,3681.5741834491914,2.0
APPLE_WEB_01167,AirPods Max,NYC-FifthAve,2024-03-20,3016.535128567104,1.0
APPLE_WEB_01168,iPad Pro,Paris-Opera,2024-06-06,3247.6169486599083,2.0
APPLE_WEB_01169,Apple Watch Ultra,NYC-FifthAve,2024-05-03,2451.3380749707053,1.0
APPLE_WEB_01171,AirPods Max,Paris-Opera,2024-05-30,662.9698853299831,1.0
APPLE_WEB_01172,Vision Pro,Tokyo-Ginza,2024-03-17,1109.254998760433,1.0
APPLE_WEB_01173,Apple Watch Ultra,Paris-Opera,2024-04-09,778.31945616018,1.0
APPLE_WEB_01174,Apple Watch Ultra,Sydney-GeorgeSt,2024-06-20,1718.3808507080319,1.0
APPLE_WEB_01175,iPhone 15 Pro,London-RegentSt,2024-01-10,3296.545136624839,1.0
APPLE_WEB_01177,Vision Pro,NYC-FifthAve,2024-04-01,2506.9235771230674,1.0
APPLE_WEB_01178,MacBook Air M3,Sydney-GeorgeSt,2024-05-24,2709.9765944827313,1.0
APPLE_WEB_01181,MacBook Air M3,Paris-Opera,2024-05-01,1587.6705339626706,1.0
APPLE_WEB_01182,Vision Pro,Paris-Opera,2024-01-21,3119.620684198114,1.0
APPLE_WEB_01183,AirPods Max,Paris-Opera,2024-01-25,598.4198246601161,2.0
APPLE_WEB_01184,iPad Pro,Sydney-GeorgeSt,2024-02-26,3440.9548828903685,2.0
APPLE_WEB_01185,iPad Pro,Sydney-GeorgeSt,2024-06-18,2518.335093169899,1.0
APPLE_WEB_01186,Apple Watch Ultra,Paris-Opera,2024-02-24,3274.499503414857,2.0
APPLE_WEB_01188,MacBook Air M3,Sydney-GeorgeSt,2024-03-21,1000.8558927906882,1.0
APPLE_WEB_01189,iPad Pro,London-RegentSt,2024-02-11,6650.010785797314,2.0
APPLE_WEB_01192,Apple Watch Ultra,Paris-Opera,2024-06-06,1398.151164497912,2.0
APPLE_WEB_01195,iPhone 15 Pro,Paris-Opera,2024-02-01,175.03988003595373,1.0
APPLE_WEB_01197,iPhone 15 Pro,Sydney-GeorgeSt,2024-06-25,2535.9956501666957,2.0
APPLE_WEB_01199,iPhone 15 Pro,Tokyo-Ginza,2024-01-18,3387.683894263723,1.0
APPLE_WEB_01201,iPhone 15 Pro,Tokyo-Ginza,2024-05-16,1143.7194604445094,2.0
APPLE_WEB_01202,Vision Pro,Sydney-GeorgeSt,2024-03-22,1096.6035173817622,2.0
APPLE_WEB_01203,Apple Watch Ultra,Paris-Opera,2024-06-01,4909.429813176734,2.0
APPLE_WEB_01204,AirPods Max,Paris-Opera,2024-01-23,3803.8736493153933,2.0
APPLE_WEB_01206,Vision Pro,London-RegentSt,2024-06-26,3567.4732003884533,2.0
APPLE_WEB_01208,iPad Pro,NYC-FifthAve,2024-03-02,6885.716779111887,2.0
APPLE_WEB_01210,Vision Pro,Paris-Opera,2024-06-10,6906.925086593457,2.0
APPLE_WEB_01212,AirPods Max,NYC-FifthAve,2024-04-02,1060.2035922837708,2.0
APPLE_WEB_01213,Apple Watch Ultra,NYC-FifthAve,2024-03-28,6173.645285299697,2.0
APPLE_WEB_01214,AirPods Max,Tokyo-Ginza,2024-05-16,2691.306106131944,1.0
APPLE_WEB_01215,iPad Pro,Tokyo-Ginza,2024-05-31,598.5066556140163,1.0
APPLE_WEB_01218,iPhone 15 Pro,NYC-FifthAve,2024-04-08,2682.2132826434768,2.0
APPLE_WEB_01219,iPad Pro,Paris-Opera,2024-02-21,162.11885216018504,1.0
APPLE_WEB_01220,Apple Watch Ultra,Tokyo-Ginza,2024-03-07,5422.494486404954,2.0
APPLE_WEB_01222,iPhone 15 Pro,London-RegentSt,2024-01-13,480.87979520865775,1.0
APPLE_WEB_01223,iPad Pro,Tokyo-Ginza,2024-06-21,5325.119622575929,2.0
APPLE_WEB_01224,MacBook Air M3,Sydney-GeorgeSt,2024-03-11,2507.654264250437,2.0
APPLE_WEB_01225,AirPods Max,Tokyo-Ginza,2024-01-31,2536.7291346950847,1.0
APPLE_WEB_01226,iPhone 15 Pro,Paris-Opera,2024-06-08,2256.038543395592,2.0
APPLE_WEB_01227,AirPods Max,NYC-FifthAve,2024-02-08,998.8227574944076,1.0
APPLE_WEB_01229,AirPods Max,Sydney-GeorgeSt,2024-04-22,2716.366761697318,1.0
APPLE_WEB_01231,MacBook Air M3,London-RegentSt,2024-03-04,416.3543112313528,1.0
APPLE_WEB_01233,iPad Pro,NYC-FifthAve,2024-05-20,1775.3881119036664,1.0
APPLE_WEB_01234,AirPods Max,Paris-Opera,2024-02-14,2318.0037427709613,1.0
APPLE_WEB_01238,Apple Watch Ultra,Sydney-GeorgeSt,2024-01-03,1278.0418511768714,1.0
APPLE_WEB_01239,AirPods Max,NYC-FifthAve,2024-06-03,212.0516436244074,1.0
APPLE_WEB_01240,iPad Pro,Paris-Opera,2024-03-31,3412.860476851662,1.0
APPLE_WEB_01241,Apple Watch Ultra,Tokyo-Ginza,2024-04-08,2307.0644764253752,1.0
APPLE_WEB_01242,iPad Pro,Tokyo-Ginza,2024-03-24,5433.4866908912145,2.0
APPLE_WEB_01243,MacBook Air M3,NYC-FifthAve,2024-03-09,5827.870700187742,2.0
APPLE_WEB_01244,Apple Watch Ultra,London-RegentSt,2024-01-10,3419.228093698535,2.0
APPLE_WEB_01245,iPad Pro,NYC-FifthAve,2024-03-10,3798.645102397862,2.0
APPLE_WEB_01247,AirPods Max,NYC-FifthAve,2024-05-02,1192.8027815229025,1.0
APPLE_WEB_01249,Vision Pro,London-RegentSt,2024-03-30,3058.7172543442107,1.0
APPLE_WEB_01250,AirPods Max,NYC-FifthAve,2024-01-08,591.4554840988555,1.0
APPLE_WEB_01253,MacBook Air M3,London-RegentSt,2024-04-03,1905.1590273799397,1.0
APPLE_WEB_01256,iPad Pro,NYC-FifthAve,2024-03-13,4118.471664870014,2.0
APPLE_WEB_01257,Apple Watch Ultra,Tokyo-Ginza,2024-02-18,6772.607111061665,2.0
APPLE_WEB_01259,iPhone 15 Pro,NYC-FifthAve,2024-03-06,1085.3990680500206,1.0
APPLE_WEB_01260,iPhone 15 Pro,Paris-Opera,2024-06-18,4435.100539273155,2.0
APPLE_WEB_01262,Vision Pro,Paris-Opera,2024-01-02,367.5671393576579,1.0
APPLE_WEB_01263,iPhone 15 Pro,NYC-FifthAve,2024-03-05,1804.6623872173857,1.0
APPLE_WEB_01265,iPhone 15 Pro,Sydney-GeorgeSt,2024-06-02,1844.48318519493,2.0
APPLE_WEB_01266,iPad Pro,Paris-Opera,2024-01-28,615.0888711680088,1.0
APPLE_WEB_01267,MacBook Air M3,NYC-FifthAve,2024-01-15,982.8885740548571,1.0
APPLE_WEB_01268,AirPods Max,Tokyo-Ginza,2024-03-08,2935.1779251975454,1.0
APPLE_WEB_01270,MacBook Air M3,NYC-FifthAve,2024-01-07,2936.325469481406,1.0
APPLE_WEB_01272,iPhone 15 Pro,Sydney-GeorgeSt,2024-01-28,3310.4338492005486,2.0
APPLE_WEB_01273,iPhone 15 Pro,Paris-Opera,2024-02-23,763.5795089706486,1.0
APPLE_WEB_01274,iPad Pro,Sydney-GeorgeSt,2024-03-05,963.4113679352829,2.0
APPLE_WEB_01275,Apple Watch Ultra,Sydney-GeorgeSt,2024-04-10,3306.9519570522834,2.0
APPLE_WEB_01276,MacBook Air M3,NYC-FifthAve,2024-06-26,842.9171103980358,2.0
APPLE_WEB_01278,iPhone 15 Pro,Tokyo-Ginza,2024-06-07,709.3055056576434,1.0
APPLE_WEB_01280,MacBook Air M3,Paris-Opera,2024-06-27,2439.6463950237217,1.0
APPLE_WEB_01281,Apple Watch Ultra,Paris-Opera,2024-03-22,882.5745287012803,1.0
APPLE_WEB_01282,iPhone 15 Pro,Sydney-GeorgeSt,2024-04-08,3157.162014332609,2.0
APPLE_WEB_01283,AirPods Max,Sydney-GeorgeSt,2024-03-21,6567.830042482245,2.0
APPLE_WEB_01284,iPhone 15 Pro,London-RegentSt,2024-04-09,5228.287915218803,2.0
APPLE_WEB_01286,MacBook Air M3,London-RegentSt,2024-01-04,2795.8930374441256,1.0
APPLE_WEB_01288,MacBook Air M3,Sydney-GeorgeSt,2024-04-11,6112.046079496546,2.0
APPLE_WEB_01289,iPhone 15 Pro,NYC-FifthAve,2024-04-21,6408.957881192164,2.0
APPLE_WEB_01290,Apple Watch Ultra,Paris-Opera,2024-04-06,387.8014560462936,1.0
APPLE_WEB_01293,MacBook Air M3,NYC-FifthAve,2024-01-30,1694.9944975627704,2.0
APPLE_WEB_01294,AirPods Max,Tokyo-Ginza,2024-01-25,3436.2618363931138,1.0
APPLE_WEB_01295,AirPods Max,London-RegentSt,2024-05-16,6904.831613692103,2.0
APPLE_WEB_01296,MacBook Air M3,London-RegentSt,2024-02-16,319.82812836237053,1.0
APPLE_WEB_01297,iPad Pro,London-RegentSt,2024-02-13,2969.7262758773845,1.0
APPLE_WEB_01299,Vision Pro,NYC-FifthAve,2024-01-26,3862.5484027352372,2.0
APPLE_WEB_01300,Apple Watch Ultra,London-RegentSt,2024-02-18,1585.0667506745017,1.0
APPLE_WEB_01301,MacBook Air M3,London-RegentSt,2024-04-07,2538.3910153694887,1.0
APPLE_WEB_01303,iPad Pro,NYC-FifthAve,2024-04-20,4450.1505252327115,2.0
APPLE_WEB_01306,iPad Pro,NYC-FifthAve,2024-06-17,801.7490818139221,1.0
APPLE_WEB_01308,iPhone 15 Pro,Sydney-GeorgeSt,2024-04-26,1678.543290157568,2.0
APPLE_WEB_01309,iPad Pro,NYC-FifthAve,2024-06-04,2143.021322358194,1.0
APPLE_WEB_01311,iPhone 15 Pro,NYC-FifthAve,2024-06-24,4990.036500801507,2.0
APPLE_WEB_01313,Vision Pro,NYC-FifthAve,2024-03-14,2131.239639279348,1.0
APPLE_WEB_01314,Apple Watch Ultra,London-RegentSt,2024-01-06,972.6467010752709,1.0
APPLE_WEB_01317,Vision Pro,Tokyo-Ginza,2024-02-03,3004.0419393374973,1.0
APPLE_WEB_01319,AirPods Max,Paris-Opera,2024-04-25,497.9555736525097,1.0
APPLE_WEB_01320,Apple Watch Ultra,Tokyo-Ginza,2024-05-08,956.1815387561956,1.0
APPLE_WEB_01321,AirPods Max,London-RegentSt,2024-02-10,1519.725697037733,1.0
APPLE_WEB_01322,iPad Pro,Paris-Opera,2024-05-29,1500.247713786416,1.0
APPLE_WEB_01323,MacBook Air M3,Paris-Opera,2024-05-22,2826.80667427714,1.0
APPLE_WEB_01324,MacBook Air M3,Tokyo-Ginza,2024-06-08,390.4509937137542,2.0
APPLE_WEB_01325,AirPods Max,London-RegentSt,2024-04-24,152.89940904963024,1.0
APPLE_WEB_01326,AirPods Max,NYC-FifthAve,2024-02-17,2319.8815629227497,1.0
APPLE_WEB_01329,Apple Watch Ultra,London-RegentSt,2024-05-02,400.85711610826775,1.0
APPLE_WEB_01331,iPhone 15 Pro,Tokyo-Ginza,2024-04-08,2206.8732542209773,2.0
APPLE_WEB_01334,Apple Watch Ultra,Sydney-GeorgeSt,2024-02-27,295.8575620967292,1.0
APPLE_WEB_01337,iPad Pro,Sydney-GeorgeSt,2024-01-05,5779.638589570312,2.0
APPLE_WEB_01338,Vision Pro,Paris-Opera,2024-02-04,2177.21333810521,1.0
APPLE_WEB_01341,Apple Watch Ultra,London-RegentSt,2024-01-16,3768.7458827362243,2.0
APPLE_WEB_01344,iPhone 15 Pro,London-RegentSt,2024-03-14,2105.8656139113027,2.0
APPLE_WEB_01347,iPhone 15 Pro,Tokyo-Ginza,2024-02-26,5748.572877614682,2.0
APPLE_WEB_01348,AirPods Max,Sydney-GeorgeSt,2024-01-19,3868.543660873641,2.0
APPLE_WEB_01349,iPhone 15 Pro,NYC-FifthAve,2024-01-18,3562.7061786222425,2.0
APPLE_WEB_01350,AirPods Max,Tokyo-Ginza,2024-03-10,3573.5948820237313,2.0
APPLE_WEB_01351,iPad Pro,Sydney-GeorgeSt,2024-03-28,1254.7334981752638,1.0
APPLE_WEB_01352,iPad Pro,NYC-FifthAve,2024-05-06,5504.607461706635,2.0
APPLE_WEB_01353,AirPods Max,NYC-FifthAve,2024-02-04,2215.0391073714295,2.0
APPLE_WEB_01354,Vision Pro,NYC-FifthAve,2024-02-01,2473.8432597169926,2.0
APPLE_WEB_01355,AirPods Max,Paris-Opera,2024-05-16,1058.9475508897222,1.0
APPLE_WEB_01356,iPhone 15 Pro,NYC-FifthAve,2024-04-12,929.5772490933845,1.0
APPLE_WEB_01357,Vision Pro,NYC-FifthAve,2024-01-26,1639.5600292466388,2.0
APPLE_WEB_01359,MacBook Air M3,Paris-Opera,2024-05-21,2157.3141416723593,2.0
APPLE_WEB_01360,iPad Pro,NYC-FifthAve,2024-03-31,1091.6763331367474,2.0
APPLE_WEB_01361,iPhone 15 Pro,London-RegentSt,2024-02-06,491.5457841464751,2.0
APPLE_WEB_01364,iPad Pro,Paris-Opera,2024-05-26,2160.592301933295,1.0
APPLE_WEB_01365,Apple Watch Ultra,London-RegentSt,2024-04-16,1610.8045612389594,2.0
APPLE_WEB_01367,iPad Pro,Sydney-GeorgeSt,2024-05-02,1924.6948357945857,1.0
APPLE_WEB_01369,iPad Pro,Paris-Opera,2024-04-17,3477.3584424007668,1.0
APPLE_WEB_01373,AirPods Max,Sydney-GeorgeSt,2024-06-11,3291.4325086022104,2.0
